product_id,quantity,wholesale_cost,sale_price,supplier_id
OUACOE8SRKW3,1822,116.84,202.48,GWCRWNND
B28BRE4UWCD5,2495,118.45,179.93,XDHMUWBY
3IEGXCODW3H2,4235,365.35,511.12,SBURCVZQ
9MNITXPS86ZT,1299,131.68,207.26,IWFWEGMW
D3IYU4EEBF0Q,4775,431.95,490.26,ZJPGZTLM
1BZQPZTXLWI2,6080,382.22,662.39,BUSRIFIK
FVZNRH27AOVR,6550,430.58,477.51,IWFWEGMW
VKXWBKT0FD95,573,38.73,66.96,VULJMYZU
048UJZBLQTNT,3812,382.22,607.73,JSTUHPFO
79PMNQEOFQ4W,4598,411.49,611.89,MHPSLALJ
SO2R1MPCG27I,5719,433.33,756.16,JDZBSSBD
50XDT54IEDWG,3224,395.42,577.31,ATCDUVFW
QS7SZZZWHM49,518,24.69,40.94,HZELUZRY
WN9U10QMZC5M,1492,115.23,206.84,HUUDFQKQ
WDKOIBZZ80U5,561,42.37,52.58,TATYTRUX
XGSOJQ1O24A3,1884,117.64,216.1,SBURCVZQ
LAGQNP4K2CYD,2844,109.69,171.66,LLYNIFGP
MEY188CTKKT1,5056,392.76,721.89,MYRCTODR
0U3BV6A44IBQ,5568,391.44,560.93,SBURCVZQ
0Y9USN965IYP,755,45.59,80.06,BLKYVHGK
1EPIVI56VC6L,4502,471.23,561.23,BLKYVHGK
YPICHAGLV9F0,4798,416.91,528.64,JDZBSSBD
KYMV7K55ZBXU,5727,356.4,637.96,JSTUHPFO
AGMESCNAFS68,427,42.9,55.34,BUSRIFIK
5L6ECEVD4VAW,5388,429.2,472.98,QWGCKSEE
DRXTLK1PTRZR,3754,433.33,580.23,MHPSLALJ
LUK2VEWW7N62,4142,366.64,580.76,QHJAWQKY
L9FR9B20CPCR,3591,447.22,795.16,VULJMYZU
BCH57XIJDEME,3778,362.78,497.01,JSTUHPFO
S4CO3ETMZNBO,1886,116.04,167.79,QHJAWQKY
TYKXA29NPZ18,6440,387.48,570.76,ZQOTKOPT
U6W1PHYKGC7B,6195,403.42,580.12,MYRCTODR
41HUJJA5IDLR,3334,351.32,445.83,QHJAWQKY
4I1NCSVZ4E4F,6541,338.76,460.04,JDZBSSBD
B6GW53MST20V,4878,452.82,620.36,NWQKMQNZ
B16JFN1AX4WW,310,9.37,15.73,VULJMYZU
PGOWXVJOQ0DE,4675,414.2,610.53,MHPSLALJ
7JCPQ325EPGL,3602,420.99,720.73,WXNJOFOQ
D3G3JE672D9J,6577,356.4,657.91,QWGCKSEE
KNFKR0HGYGWV,2857,121.7,179.51,HUUDFQKQ
IG117JTL4W8W,5697,380.92,516.53,KWZHPPSI
VMNCQKSAJG9I,1507,113.64,164.78,KWZHPPSI
S3N2HTLSI4UN,1086,40.27,59.36,XDKQBNHX
AOA2XQUCDD7G,2449,120.89,191.13,QJENHIIM
VL959QH2QRBA,5511,403.42,753.59,MYRCTODR
LCLQBLN8FHO4,748,42.37,77.28,WXRIAWXC
DJKHMDPYLHMV,3283,373.1,647.33,QJENHIIM
8AYQE4SRBIPY,485,43.43,72.4,IJVMFHCR
1H461MKG4UZ2,1175,125.82,156.65,BUSRIFIK
MBO5VKWNL8OY,4197,383.54,543.48,TPDPNKYI
AOE8E9XZ3XGE,2046,120.89,218.45,SBURCVZQ
FP6KGJFSC8BI,4944,422.35,530.89,SZBXULKZ
70A5P3ATXKHR,6163,415.55,553.1,QJENHIIM
ZSAXV83KITND,3847,438.86,708.76,ZQOTKOPT
RGWS24UUVZCS,2296,125.82,161.05,JSTUHPFO
8G6L3KHCDN8G,2556,120.07,175.3,EIUMBEPJ
I1CDO18WZQPV,623,36.71,57.6,XDKQBNHX
B7BF3OUY09FI,5558,412.84,608.53,UKVXLLYL
J1OAWWEWKCNU,1541,109.69,153.57,JSTUHPFO
VQWQ43G5VAU0,1654,118.45,131.01,QWGCKSEE
7ZBB08NEWXVF,5016,394.09,468.18,ZJPGZTLM
FNDVON7GGGYD,464,40.27,53.16,JSTUHPFO
B3G605HS5CZX,3760,408.79,745.63,HWPQDXDV
I3ZQX9VS5LLL,5722,357.67,570.48,BUSRIFIK
QRXVNMW4KJVG,1342,125.82,237.55,CSIUUMRG
E0PJLVF2V5HL,1983,126.65,156.54,UVRADZDE
0EGG4BGRQ1B2,6470,402.08,737.01,ZQOTKOPT
P3DJRWKJS1N4,61,2.71,4.14,ATCDUVFW
C1WOWI77IQOB,6448,390.12,553.58,HZELUZRY
GBF0NIRPT0R4,1008,40.27,71.04,HWPQDXDV
QVPUYQ20WJO0,2214,107.35,154.91,VULJMYZU
6A380IWEETGT,4146,392.76,534.94,HWPQDXDV
MOJ2X2E6F3LO,5084,391.44,544.1,SZBXULKZ
QESOVG5JJ720,6293,419.63,729.32,SZBXULKZ
JV64ZMYHH2GQ,3745,418.27,787.6,WXRIAWXC
5TH07VGJHWSR,2138,122.52,212.33,IXWQZJJQ
RY70PUGPNU52,3188,414.2,476.74,JSTUHPFO
4998Y22PJ6BT,5201,414.2,601,GWCRWNND
APN8KT6RJKLJ,4907,422.35,777.97,SBURCVZQ
DFSNOD5FK630,1030,42.37,53.47,MYRCTODR
9T9SKLXK94QJ,4111,403.42,575.68,QJENHIIM
32Z4KARQ86TK,5992,384.85,730.06,EIUMBEPJ
VNZWX1U5GBZ1,382,12.72,23.88,JDZBSSBD
G25WANO0XE0E,2610,109.69,193.05,UKVXLLYL
29II4WPX9V38,243,11.14,15.17,DYCUYQFX
UEA0OLZABGY7,945,32.8,61.66,JSTUHPFO
BFAKNVWL2TQT,166,17.93,30.1,QJENHIIM
754FJETJK9Z0,5514,482.72,621.26,ATCDUVFW
QFDDU6JK327U,6576,396.75,667.73,ZJPGZTLM
4AFKEP16QHR0,5546,378.3,513.73,JDZBSSBD
HPW9HGGAXQS8,741,45.59,64.65,IWFWEGMW
P6DODM48HHDJ,4273,394.09,739.31,TPDPNKYI
W7AE2L7U45EC,1783,140.24,206.99,VULJMYZU
KHXR2E55WBKE,6017,386.16,594.3,MYRCTODR
376RR8PBJ9ZD,6210,431.95,717.47,HWPQDXDV
T6MRQ6G91TBX,3912,429.2,648.95,IXWQZJJQ
KPMGO3YJ8GNO,1884,128.32,154.37,MHPSLALJ
87GFFIFM7U7P,5744,384.85,716.59,VULJMYZU
X6O8H1NCCNIB,3153,350.05,475.72,SBURCVZQ
QG9CL5LBZVLO,2269,129.99,201.48,MYRCTODR
QOZSJSA8HXKU,1312,141.11,212.37,ZLTFWIEM
JUFDMV6ZPXK6,4049,406.1,634.33,HWPQDXDV
6OIVB753GG5H,1721,138.51,180.06,MHPSLALJ
T77NL33L0XA2,1803,122.52,151.56,SBURCVZQ
39MVAT7YW7VM,5211,399.41,726.13,QJENHIIM
R9AV6CIHONI4,1156,111.27,132.08,UKVXLLYL
Z35AOIIYKJAO,3662,403.42,516.78,QWGCKSEE
YCIL0SA16T3I,3653,440.25,579.37,SNQXWKEN
ICXZRMC3K56I,1221,120.07,169.3,SZBXULKZ
92GXGRS7ML5U,4288,391.44,529.62,ASCYDYTE
P732RT3T6THE,2378,129.16,199.16,SZBXULKZ
09GABH3Z5Y8R,4688,394.09,569.46,LOUEWGQU
EDP0ZKR75I5X,3093,394.09,670.35,ZCDYQWKI
P1I962SQEUOC,858,44.51,74.2,SNQXWKEN
QLLHMI2USBDY,4557,420.99,759.89,GWCRWNND
85CUVVJNPD68,576,39.24,61.21,HWPQDXDV
8Q0EXUHCLLMD,2805,129.16,206.79,UKVXLLYL
D9Y9QPGJ9ZRC,337,10.24,17.49,EQVSQOIN
4SILMXIPNLSO,4880,418.27,755.81,TATYTRUX
NDQI2JIIXC89,5059,341.26,605.4,ZQOTKOPT
ED8Q1KC614CQ,5983,380.92,530.24,ATCDUVFW
T904S2TQDNUS,3724,437.48,822.9,QHJAWQKY
N60P52I41WE8,5951,383.54,639.74,KWZHPPSI
LCQJ9LJCVBZK,2288,121.7,172.69,VULJMYZU
IAU7ONHEOCDH,4549,455.63,698.03,WXNJOFOQ
7OQYGVAUAZ0L,3334,474.09,693.12,ZCDYQWKI
LXAZZCUF3340,211,9.66,13.58,TATYTRUX
OU9ZONZ7JFV8,2916,129.99,202.91,SBURCVZQ
032NNC90CO8W,1947,120.07,209.4,BLKYVHGK
54O7XJWK0UAS,5286,391.44,538.23,UVRADZDE
AVSZWAPFMDH3,5416,420.99,764.1,HUUDFQKQ
9K83B694F4O2,2023,113.64,147.96,BLKYVHGK
A4YWAUEJZFZD,6396,403.42,610.78,LOUEWGQU
I5JB01O2QQ70,455,47.24,54.56,VULJMYZU
RU7GVGNEL8I6,5110,415.55,674.44,ZCDYQWKI
WA0TGQALCLSS,5139,494.31,563.02,GWCRWNND
SW97D9FSPYTK,5148,433.33,494.86,WXNJOFOQ
R6W34P9FZFA5,777,39.24,72.63,ATCDUVFW
OD55XN7QUXXC,4542,434.71,581.21,NWQKMQNZ
LZ8YD3W92CJT,3638,348.79,496.33,HWPQDXDV
S7VSALKVP0QJ,6352,386.16,605.89,SSLDGFIO
N5WDGNXMXHHX,1381,120.89,206.12,ZLTFWIEM
JDYLUOH080K5,938,32.33,52.57,RUEYGNJW
OTDTLSW068N2,877,43.43,77.52,ZQOTKOPT
7Y5SFET46810,1883,120.89,199.59,ASCYDYTE
51EBMXC00OVI,1244,120.89,212.04,HZELUZRY
T9F7GNGWQW7W,1311,119.26,218.72,QJENHIIM
07XLM8CZ3L0M,2775,120.07,133.88,XDKQBNHX
RIB17E0M71JF,814,31.39,34.62,CSIUUMRG
GIZD2L16ARNR,1072,42.9,77.18,ATCDUVFW
XBB2MOFW2P6D,6269,322.71,505.36,IXWQZJJQ
PS2F8JC7LFP9,683,38.73,67.74,EQVSQOIN
O3XOKAGIQY8J,1319,125.82,167.47,CSIUUMRG
PK1PTOGV46Q6,6246,398.08,622.2,EQVSQOIN
4MGWQMNWZXAY,6279,384.85,573.04,HWPQDXDV
85XPB76QMPT1,1358,119.26,178.53,ASCYDYTE
URB5P80XPTBO,5818,420.99,665.59,MHPSLALJ
YH22S105SIWR,2017,124.17,164.53,HZELUZRY
EMM4IIVTDT1P,2793,130.84,188.93,TATYTRUX
SUGQ7R0JSMRA,5567,431.95,815.95,LOUEWGQU
CQ21K8NBYXDI,255,13.04,14.84,SZBXULKZ
6G21WWE7HZMY,3146,384.85,700.43,SBURCVZQ
V34OMYR6ULNU,121,4.01,7.23,WXRIAWXC
NZ78KVFBSEKX,481,33.76,64.04,ZCDYQWKI
RWXF9ZUV9GY9,4111,398.08,616.63,MYRCTODR
4M7GWKI3YA34,5093,438.86,803.55,QHJAWQKY
8HHZWQITZ5HR,3856,370.51,629.5,WXRIAWXC
YIKGI4AMA8HP,898,46.69,81.71,MHPSLALJ
IFIO53JEDLF2,1818,95.23,175.89,JDZBSSBD
X1VEQIO2LK5S,4991,471.23,676.22,TPDPNKYI
MC1YM3090XVE,393,10.84,18.51,RUEYGNJW
HK9267IF0GXD,1687,137.65,167.24,TATYTRUX
L8ZDFS77JUJ5,5191,450.02,585.93,TATYTRUX
EI0LFX1B8CQ5,5651,343.76,408.04,LOUEWGQU
06MBT1PDIL26,1751,116.04,152.13,UKVXLLYL
MA0U1HA930U8,788,40.27,76.19,BUSRIFIK
AKE0MSX8FA7Y,5220,390.12,547.34,WXNJOFOQ
EKIKCIAS1EH4,83,3.43,5.86,UVRADZDE
VX1ZSTQIRFQJ,6466,399.41,687.78,ZCDYQWKI
PMIM9YG4YWNP,4337,419.63,685.68,EIUMBEPJ
0T39XUE1TGA1,550,36.21,55.11,QJENHIIM
TMDI5HMSTVRA,6456,422.35,502.6,ZQOTKOPT
CH0XCSDWUSRW,1016,36.21,62.17,TPDPNKYI
J5G5CL8Z4S07,5483,434.71,682.49,XDKQBNHX
QTKGHYRZF53I,9,0.42,0.68,BLKYVHGK
QUHQU2HKEWO5,3804,415.55,638.28,SNQXWKEN
UXW5OK86F0D7,5895,384.85,428.34,SNQXWKEN
VI5J16RC3220,973,36.21,45.52,UVRADZDE
T9AO7O59GTUC,4071,398.08,681.51,ZQOTKOPT
YNTYQ12PT46F,231,10.84,17.21,WXNJOFOQ
RKSZTXK0TE1J,5672,422.35,508.51,DYCUYQFX
B2RSOYOEQM9U,6466,451.42,816.17,QWGCKSEE
VJVLBFUO1QAR,2973,122.52,210.24,JDZBSSBD
Q8D4PASO69CZ,2807,128.32,190.3,KWZHPPSI
IGLAQQBS5T73,1859,144.6,217.19,QJENHIIM
93TUEI34F2QD,3640,392.76,662.59,GWCRWNND
TENLXVHXBM9T,6522,392.76,468.96,LLYNIFGP
NJRSL0TT49LC,4558,360.22,534.21,GWCRWNND
56SQ5N1J96V7,1917,98.95,127.35,HZELUZRY
V165RJQYNFK4,3242,414.2,747.22,SBURCVZQ
WTTEGB8DEJTW,6258,398.08,482.47,IJVMFHCR
ZBWTZJUUYJDI,2037,129.16,222.93,ZJPGZTLM
3HHQWZ8HT8TJ,6557,407.45,636.84,ZQOTKOPT
R03W06ST1V89,5344,378.3,700.23,TPDPNKYI
S6V9XFIMNAXD,3283,414.2,479.64,QJENHIIM
DB2M8ZW05PSC,3211,387.48,723.04,DYCUYQFX
EI8D54DTVFTC,779,42.37,51.27,ZCDYQWKI
19OQUDHSQVWK,4642,337.51,583.22,HWPQDXDV
OL7UGPW85BP5,2020,121.7,190.7,WXNJOFOQ
RGVA8QXIBLYF,2905,123.34,199.93,ZQOTKOPT
PX33YQIYB717,6085,404.76,700.23,SBURCVZQ
AFE863H2XKAC,4798,396.75,522.52,SZBXULKZ
DD7TZQYJCR8O,2878,116.84,176.78,SZBXULKZ
AAVF15C2T841,2636,121.7,183.65,ZQOTKOPT
VEA2N90FO92C,1976,103.5,177.4,LOUEWGQU
QPOB7GN5K999,2231,110.48,176.77,RUEYGNJW
F1OV8M87PM6S,4224,410.14,672.22,WXRIAWXC
UMJ1NLFABCLE,1131,121.7,171.6,GWCRWNND
XW9FTRQK8EYQ,5152,410.14,461,CSIUUMRG
4CYK0E7PVGN1,3558,379.61,553.47,IWFWEGMW
8VZMU5LXUJVE,15,0.42,0.68,PXEQJNYI
OQHW27MFMS5X,3407,412.84,779.03,XDKQBNHX
MEVNPB2BQ1OW,5585,374.4,632.36,SSLDGFIO
NIJIMUP0VFPW,711,33.28,60.5,UKVXLLYL
R01PZSBRUF2E,2264,112.85,137.45,BUSRIFIK
D4JEU4828J1K,4780,450.02,522.47,UKVXLLYL
ARGZ4F6AD4NE,1124,120.89,134.67,SNQXWKEN
KV8UM5AINTNG,2382,112.05,210.43,ZCDYQWKI
SFTJUR6NWZE5,6376,365.35,584.93,MHPSLALJ
FQ23R9V7YVMS,5821,436.09,744.41,ZCDYQWKI
DC7UIBSGSA4F,3669,425.09,632.11,RUEYGNJW
5BYMBOSVSPXD,45,1.11,1.25,IJVMFHCR
AHK438EKWXOL,3097,346.27,409.98,SBURCVZQ
4M9ARU4W7RCW,4186,408.79,719.88,HZELUZRY
MNQUQ88VC4U2,1969,121.7,221.86,GWCRWNND
Z8ISEO4SE94F,3088,420.99,757.78,BLKYVHGK
QTHJ6RBS56Y6,4,0.34,0.64,IXWQZJJQ
INQEX8BAJ1WI,3113,387.48,567.66,TATYTRUX
ZVWKAN940TSU,2857,106.58,160.08,LOUEWGQU
QLN8ONHT46U7,3167,437.48,500.04,DYCUYQFX
Z1I5UEMS04A0,2926,108.91,126.44,QWGCKSEE
OKPAUTTEOXZW,860,33.28,37.14,CSIUUMRG
KXKVY4JAC36W,3200,384.85,452.58,LOUEWGQU
P8C5EAUR0AI7,241,9.09,10.74,MHPSLALJ
363AAB8V54TY,499,43.97,63.18,SNQXWKEN
Q78Y61J5Y2VX,5972,400.75,735.78,JDZBSSBD
H2LNVV8YD584,2051,101.97,131.64,RUEYGNJW
XP9QI5LZZX6S,4870,422.35,727.29,QJENHIIM
XFH13ZFQ8GCY,4626,375.7,646.96,IWFWEGMW
9MOQJ5WXMEUQ,2258,136.79,227.62,IWFWEGMW
5W478XLWXUAF,460,33.76,39.87,KWZHPPSI
H44P6L2P968V,3440,407.45,499.13,MHPSLALJ
Z8N6L70FULFE,2050,130.84,209.87,ZWKVZAXK
N4UIUOJXQ6WG,5600,412.84,464.03,ZWKVZAXK
16R8GNO13YIR,4513,403.42,750.76,GWCRWNND
8HTNF25JZX86,5965,464.12,836.34,IXWQZJJQ
7AI8L38F7BSB,958,25.12,45.57,XDHMUWBY
KL9F9PVXY6TP,4134,343.76,446.89,ZQOTKOPT
IVOSXX10C8CE,482,46.14,63.4,SNQXWKEN
J37YTC2WYA9I,4254,465.54,871.96,UVRADZDE
AL9E5YBONBJZ,1046,37.71,70.29,KWZHPPSI
DBGJ0G53ZIXT,1339,105.8,152.56,DYCUYQFX
SYVFPBEVO2X7,728,35.22,66.57,BLKYVHGK
Y35OS9U4PZ1J,3013,394.09,720.79,IXWQZJJQ
9BLFETEBX1WZ,4810,364.07,660.42,EQVSQOIN
N1SUTC7VJF9A,640,43.97,80.73,QJENHIIM
ZNX2Z3N07634,4845,431.95,504.52,XDHMUWBY
0NQF76KTK096,6364,410.14,578.3,GWCRWNND
FQN75CGN705L,5479,373.1,689.86,KWZHPPSI
0WJ4QXBTVBKE,4311,392.76,587.96,QHJAWQKY
9PO7C00ICKV7,3698,454.23,642.74,HZELUZRY
K90JLBFBOO41,4364,431.95,571.47,SSLDGFIO
SQNDE13KX4HN,6463,394.09,712.51,WXNJOFOQ
VYX7YO7BOW8S,3929,370.51,694.71,JSTUHPFO
1W5T97P3VL0Q,1409,156.2,195.56,LLYNIFGP
21KT8953RA83,316,12.72,17.97,QJENHIIM
DP6U2A8AV1FU,1716,128.32,209.67,IJVMFHCR
YOOZNJHUPH7K,3470,468.38,706.79,RUEYGNJW
9A10H7PTD040,5855,419.63,660.5,QHJAWQKY
R60DP7KSGMWE,1979,141.98,219.79,HWPQDXDV
NY19626PMCWJ,2811,107.35,119.48,QHJAWQKY
GG49QUBRVMH5,4817,426.46,637.56,SZBXULKZ
7GZAU0SAWESU,76,2.07,3.45,JDZBSSBD
1FO7Y7GWHUIL,3864,440.25,661.7,PXEQJNYI
P2WG5ZVFLX5P,2100,116.84,175.73,SNQXWKEN
WFPU7OZ859DA,5062,394.09,462.27,QWGCKSEE
UDPLPYFI0QI5,3163,383.54,467.92,MHPSLALJ
SILUMYWD7H0I,6447,427.83,649.87,ZJPGZTLM
4V6VMMGNAS67,5289,367.93,619.59,HZELUZRY
MST27PG1UIJ0,1520,145.48,200.62,RUEYGNJW
7EG8OA996TIV,4000,436.09,638.87,IXWQZJJQ
QYNG884TNIFX,5199,404.76,738.69,IJVMFHCR
R3HE2548PUUT,4683,434.71,778.57,VULJMYZU
K8R3JKREFD0M,1927,138.51,185.33,WXRIAWXC
VI3A1IXQ51W4,5000,384.85,541.87,QWGCKSEE
ZV1ZVCS4DL3P,4815,479.83,571.48,ASCYDYTE
VRPY5ZOXBPA3,1990,120.89,161.15,BLKYVHGK
AAIYO6LUCOXV,6246,461.28,781.87,LLYNIFGP
HH8J7H28N5WC,98,3.24,5.83,RUEYGNJW
E5L17AAJ1CBA,5295,406.1,752.5,HWPQDXDV
ZKL44KVSK72J,4106,423.72,792.36,SZBXULKZ
0J9NLZCZRKMX,6342,387.48,614.93,XDKQBNHX
HYXSXTSNT6DA,4628,457.04,553.02,ASCYDYTE
GXU8FR58Y53T,4864,407.45,673.51,UVRADZDE
73EE8B8ADYES,753,26.85,39.47,SNQXWKEN
Y7H9FGX79L87,3546,448.62,822.32,SBURCVZQ
AG9U1FMY8IXI,177,9.09,14.03,QWGCKSEE
HYKF1YRYK6TO,3189,353.85,525.11,EIUMBEPJ
XWDC7617WIWS,585,42.37,68.34,KWZHPPSI
5B45Z0EJZ8CB,4349,326.39,618.51,ZWKVZAXK
6L1O9I8ND7KN,2306,116.04,171.04,HWPQDXDV
V6OWJOSO8E9B,2632,124.17,232.2,PXEQJNYI
KZ62MKFZC3PW,3897,400.75,719.35,CSIUUMRG
NHT3ML37Y6HK,632,35.22,42.58,UVRADZDE
K0PI8AYJPKP6,4730,425.09,685.67,EIUMBEPJ
T179IEFD7DSI,1902,116.04,138.67,EIUMBEPJ
PNHOUDIZASIV,6442,382.22,572.95,JSTUHPFO
EIBOUFR46IWE,1477,112.05,200.12,MHPSLALJ
C0LGZCJZ2VC9,3172,440.25,571.44,EIUMBEPJ
V4B40FACQ14B,4781,383.54,614.43,CSIUUMRG
ZRJBUA4CJ480,3748,398.08,511.13,XDHMUWBY
0C7UNB51EP1G,2030,117.64,183.52,IXWQZJJQ
V4NQ3Q7CA5H6,4903,403.42,513.15,ATCDUVFW
0TC44E28ST9Z,5317,436.09,795.86,HZELUZRY
85GYKE7FVX4J,6429,408.79,612.37,UKVXLLYL
H57N7OZOO8WL,1537,124.17,229.47,EIUMBEPJ
65LYX3U1S359,4848,434.71,739.44,IXWQZJJQ
LQQDOHGTZ0HB,5125,384.85,456.05,WXNJOFOQ
8BYTDNOBJKHS,5564,375.7,651.46,VULJMYZU
9RUXXCRYS0A7,5461,408.79,538.38,BLKYVHGK
S8U4QDGJ0US9,1478,146.36,235.05,SBURCVZQ
E8EMAY09UWV4,5100,313,424.74,QHJAWQKY
3FLF4EGNQLQL,6383,382.22,473.57,HUUDFQKQ
90HT0XQLVQJD,5665,444.43,824.42,NWQKMQNZ
IVDJH1K3XHNJ,4237,459.87,524.71,XDHMUWBY
F5QRP8PV0U5S,5540,410.14,721.44,MHPSLALJ
LGNUJNNVMB5R,1839,101.21,185.52,WXNJOFOQ
OKP8WHDSTAMF,2751,129.99,241.52,EQVSQOIN
P4L13500WK3B,238,16.83,25.11,MYRCTODR
19TX9PDSBURD,4386,357.67,615.91,ZQOTKOPT
JRAUXO6IQGL8,6459,388.8,433.9,ASCYDYTE
SWZ037ET9BFX,6513,455.63,772.75,ZWKVZAXK
I6AVEX2IM8S8,6580,420.99,763.68,TPDPNKYI
SZX815NMJZH1,1157,133.37,184.72,MHPSLALJ
W16UTXI64SGC,4063,367.93,561.46,SSLDGFIO
7QCVFJWFKDX5,4529,419.63,741.49,GWCRWNND
DJK1PVE20ZB3,4061,445.82,777.51,TPDPNKYI
EPLV9JSC564X,2080,137.65,212.81,HWPQDXDV
GFUWLQS31QC2,1520,126.65,174.14,CSIUUMRG
SWVL07KAV1XX,2708,130.84,177.94,VULJMYZU
KZRJZ705MS2E,4642,447.22,846.59,TATYTRUX
05YHYKVWCDW7,4009,444.43,834.2,PXEQJNYI
59S1AF6VO9GP,5036,375.7,459.86,HUUDFQKQ
S620M1HC9R7P,2525,133.37,202.32,ZQOTKOPT
H170QSAAMH6U,294,11.45,21.7,GWCRWNND
YT9ONNQBO4F7,3040,407.45,581.84,UVRADZDE
Y1W07G002XOQ,1571,112.05,181.07,WXRIAWXC
NRKBETOWLAUD,3719,434.71,622.94,MHPSLALJ
5N04R1M4ZQD4,6150,396.75,455.07,XDHMUWBY
9B028TCCDDCD,4410,369.22,700.41,MYRCTODR
WLUO2PPZ56FW,4265,373.1,615.24,IXWQZJJQ
R5BIDFWG174D,6565,360.22,511.51,MYRCTODR
0FI5D59RJBNJ,1253,115.23,215.13,SBURCVZQ
LP53T15AK6K3,4493,361.5,661.54,SNQXWKEN
PRM3208PYP24,4806,415.55,541.46,VULJMYZU
9O55QXH7UQCH,3232,392.76,467.38,XDKQBNHX
25DU74ILCJCG,3909,419.63,623.57,IWFWEGMW
JG7HAYNEO37N,6222,437.48,557.35,TPDPNKYI
MFIYHX16B547,1081,39.24,47.09,NWQKMQNZ
DST0CCCZ2W7G,4180,391.44,500.26,SBURCVZQ
YL7XJZQMZ0NF,2979,91.56,133.77,EQVSQOIN
HT84EL9PS9H9,6457,436.09,766.65,ASCYDYTE
UGS7NJUDV6QI,1653,122.52,221.52,PXEQJNYI
WJFEA2FRVC5V,4716,415.55,716.41,BLKYVHGK
L9OLR83OOOS8,5492,416.91,612.02,GWCRWNND
K6PDTO4LV4HR,3550,423.72,474.57,ZLTFWIEM
UB4YRO551YHN,4034,452.82,844.06,ZWKVZAXK
88AHIKY3NE60,2665,103.5,144.9,QWGCKSEE
HBJTNJDAZ16A,927,41.31,55.93,QWGCKSEE
ZY7QR3WDR4GZ,2815,128.32,181.7,IJVMFHCR
IEEDZ6M7562A,4018,387.48,459.16,JSTUHPFO
QNE2DEDO31X0,5309,402.08,624.83,MYRCTODR
77L6O3P60GJD,1978,116.04,199.7,LLYNIFGP
KWH62Y73DW7K,3641,388.8,633.74,TPDPNKYI
7UCJR9L8QFGP,6281,408.79,494.64,UKVXLLYL
AYXEAG70D66B,2560,106.58,144.74,UKVXLLYL
RUZA5EQR1V92,5553,394.09,503.65,LLYNIFGP
BJQR2Y2LDY22,4751,369.22,684.16,ZJPGZTLM
S8S95N86297T,1413,131.68,178.43,HUUDFQKQ
WEOO0VJD49S9,1542,119.26,174.84,DYCUYQFX
H4GX1VVLVM09,5364,437.48,665.84,ATCDUVFW
HLDZDPPSZ6D3,536,40.79,65.1,LLYNIFGP
N8ZA661RZWS4,5353,436.09,815.49,NWQKMQNZ
UECOPLJQVKHZ,5181,452.82,754.85,SZBXULKZ
LVKSY2QO2UV2,6202,431.95,477.3,MHPSLALJ
LKWGBJR7H874,2248,130.84,167.08,SNQXWKEN
7SAPPZ3IAT14,197,8,11.22,ZWKVZAXK
18RFT49B5WM4,4335,396.75,701.85,BUSRIFIK
1GEXJMA4PNVB,3550,398.08,738.44,HUUDFQKQ
XQ5YBV80D61P,2906,112.05,166.28,IWFWEGMW
SHCEUUDDYDBS,3370,404.76,578.4,XDKQBNHX
F0X7GMS0ARPD,6481,455.63,700.76,ZJPGZTLM
99SEKSGB0PAI,3244,418.27,462.19,ZJPGZTLM
GOU2IA3Q91TK,5913,391.44,553.1,BUSRIFIK
BP9BKNX4QQ0L,5815,348.79,590.85,HUUDFQKQ
LA2LHO07C90R,5368,472.66,522.29,XDKQBNHX
YF3E91H1P0HF,5713,412.84,571.37,JSTUHPFO
BT7J7UPWILLX,4269,379.61,711.77,UVRADZDE
MPU2UP2JO0UF,209,10.84,20.17,SZBXULKZ
ZS53QTDFXOF0,6487,395.42,646.91,XDKQBNHX
781NY878JM74,5169,394.09,722.76,IWFWEGMW
13VBEV4OAFGF,5084,414.2,589.82,XDKQBNHX
W7QIUQGA687U,3113,403.42,616.43,VULJMYZU
J136P4KGDFW4,858,40.27,74.14,XDKQBNHX
WR9LYMACLN43,5032,384.85,463.36,HUUDFQKQ
7ZL77RRYHDQM,5788,361.5,482.96,ATCDUVFW
UHSAK4C1QDL5,6144,333.79,454.29,DYCUYQFX
66Y67R4DIRXH,386,10.24,19.26,IJVMFHCR
HXSY1E4T9DP8,2700,129.16,242.05,ASCYDYTE
ADQPE1BZQX2W,3548,380.92,638.8,WXRIAWXC
0I67109VPI8P,2928,151.69,281.99,TPDPNKYI
9WIFLU646PCO,2181,119.26,163.62,BLKYVHGK
JBYSAFK3898E,342,11.45,14.53,ZQOTKOPT
NLM1FFNET9DN,1105,102.74,119.18,QWGCKSEE
32SV0D7PJQGG,5254,416.91,714.17,XDKQBNHX
Z88302RZD93B,1937,110.48,128.38,SSLDGFIO
AOHG7VOZDPF0,3460,404.76,532.26,PXEQJNYI
BOETF1NQXSJ8,1138,110.48,173.67,QHJAWQKY
PTTR6LVHJ1SE,4301,391.44,531.58,CSIUUMRG
X25SBPFHHQFZ,1864,128.32,178.88,ZQOTKOPT
FHQEYG16II9B,4147,403.42,486.52,ZQOTKOPT
N2AX4GHM7OOI,5729,412.84,653.53,XDKQBNHX
5W1X9LF1BQSQ,3768,426.46,678.92,VULJMYZU
T8RK79W6ILTK,5965,457.04,584.55,ASCYDYTE
